index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
33299062,20210708,33299062,10566876,메세지 찬송 3rd,"강한별 , 홀리원",우리는 살아갑니다 (예수 사랑하심은) (Feat. 강한별),"CCM, 워십",127,#최신 #CCM #CCM추천 #국내ccm
33303456,20210708,33303456,10567636,Taste (Remixes),"Marcus Mollyhus , Too Many Lefthands , Conan Mac",Taste (Le Boeuf & Pellegrini Remix),일렉트로니카,14,#유니크 #감각적인
33304480,20210708,33304480,10567857,Be Around Me (feat. chloe moriondo),"Will Joseph Cook , chloe moriondo",Be Around Me (feat. chloe moriondo),록/메탈,170,#하이틴 #따뜻한 #청춘 #봄
33308508,20210708,33308508,10568704,Ride,Damien,Ride,랩/힙합,23,#팝송추천 #힙합 #신곡 #감성
33309890,20210708,33309890,10569043,Train of Thoughts,Mills,Slide Thru,POP,"2,235",#멜로너 #감성 #팝송 #Pop
33312350,20210708,33312350,10569560,Charlotte (Acoustic),Charlotte Lawrence,Talk You Down (feat. SYML) [Acoustic],POP,218,#기몽초 #팝 #감성
33317475,20210708,33317475,10570541,Drunk (And I Don't Wanna Go Home),"Miranda Lambert , Elle King",Drunk (And I Don't Wanna Go Home),록/메탈,47,#얼터너티브 #브릿팝 #상반기 #빌보드
33317526,20210708,33317526,10570559,ISEEU (feat. Will the Wolf),TYLERxCORDY,ISEEU (feat. Will the Wolf),랩/힙합,22,#힙합 #감성
33321110,20210708,33321110,10571350,Goin` Back,Wild,Friend Like You,록/메탈,4,#기분전환 #외출
33322657,20210708,33322657,10571600,My Ways,Sycco,My Ways,POP,22,#유니크 #감각적인 #드라이빙뮤직 #BMW
33323005,20210708,33323005,10571659,Be Sweet,Japanese Breakfast (재패니즈 브렉퍼스트),Be Sweet,POP,143,#생각 #대청소 #청춘 #봄
33324345,20210708,33324345,10571958,Man’s Best Friend,Cavetown,Paul,POP,763,#위로 #비오는날 #잔잔한 #감성
33325148,20210708,33325148,10572101,봄,"에이민 , 뎁트",잠이 오지 않아 (Feat.나선),"R&B/Soul, 인디음악",682,#한강 #인디음악 #인디 #산책
33327026,20210708,33327026,10572544,Drugs in California,Transviolet,Tropics (Feat. Reo Cragun),POP,18,#유니크 #감각적인 #개성 #트렌디
33327204,20210708,33327204,10572580,시편 63,먼슬리쌈 (Monthly Psalms),시편 63,"CCM, 국내CCM",56,#국내ccm #CCM #CCM추천
33327420,20210708,33327420,10572628,El Madrileño,"C. Tangana , Andres Calamaro",Hong Kong,"월드뮤직, 라틴",1,#상반기 #빌보드
33328545,20210708,33328545,10572825,Backward,Pinkish Blu,Backward,록/메탈,46,#싱그러운 #하이틴 #해외록 #청춘
33329894,20210708,33329894,10573195,Serotonin,girl in red,Serotonin,POP,933,#얼터너티브 #여자가수 #Rock #매력적인
33333767,20210708,33333767,10574037,Life's A Mess II,"Post Malone , Clever , Juice WRLD",Life's A Mess II,랩/힙합,"2,353",#드라이브 #느낌 #감성 #생각정리
33333778,20210708,33333778,10574039,Scary Hours 2,Drake,Wants and Needs (Feat. Lil Baby),랩/힙합,941,#힙합 #랩 #Pop #빌보드
33333903,20210708,33333903,10574085,To You,Jxxn (진),To You (Feat. Seungmin),"R&B/Soul, 인디음악",494,#펍 #라운지 #한강 #산책
33336928,20210708,33336928,10574885,Raindrops,Khai Dreams,Raindrops,랩/힙합,17,#힙합 #감성
33337853,20210708,33337853,10575063,Now and Here,R45,기적이 일어나네 (Now and Here) (Feat.레베카 황),"CCM, 국내CCM",48,#최신 #CCM #CCM추천 #국내ccm
33338178,20210708,33338178,10575141,No Lie,"Sunnie Williams , if found",No Lie,일렉트로니카,33,#유니크 #감각적인
33339344,20210708,33339344,10575379,마음을 열수가 없어요,택우,마음을 열수가 없어요,"발라드, 인디음악","1,031",#잔잔한어쿠스틱 #신곡 #퇴근길 #인디
33341133,20210708,33341133,10575741,달라,최정윤,달라,"댄스, 인디음악","1,278",#매장음악 #신나는 #인디음악 #인디
33341449,20210708,33341449,10575835,HEROGIRL,Raissa,GO FAST BABY,POP,25,#유니크 #감각적인
33342158,20210708,33342158,10575975,square one,Andreas Wijk,square one,POP,15,#잔잔한 #감성
33347071,20210708,33347071,10577144,Gunshot,Trinix,Gunshot,일렉트로니카,22,#유니크 #감각적인
33348235,20210708,33348235,10577439,Let It Lie,Sunnery James & Ryan Marciano,Let It Lie,일렉트로니카,21,#유니크 #감각적인 #기분전환 #운동
33349963,20210708,33349963,10577843,cross the line,"Hispage (히스페이지) , MRNT PRAISE (마라나타)",넘어 (cross the line),"CCM, 국내CCM",84,#국내ccm #CCM #CCM추천
33351888,20210708,33351888,10578416,High-teen,뎁트,"crush (Feat. Sonny zero, Nathania)","R&B/Soul, 인디음악","1,585",#잔잔한어쿠스틱 #하이틴 #퇴근길 #청춘
33352337,20210708,33352337,10578501,ilym (Feat. ROSIE),John K,ilym (Feat. ROSIE),POP,"1,827",#popsong #팝 #감성 #팝송
33352738,20210708,33352738,10578577,Break the law,IOVA,Break the law (Radio Edit),일렉트로니카,7,#유니크 #감각적인
33353764,20210708,33353764,10578832,Afterglow,Joey Stamper,Afterglow,POP,631,#매장음악 #드라이브 #팝 #감성
33356525,20210708,33356525,10579387,Capsized,Crying Day Care Choir,Capsized,포크,15,#기분전환 #외출
33356526,20210708,33356526,10579388,An Evening at the Choir’s,Crying Day Care Choir,An Evening at the Choir’s,포크,2,#기분전환 #외출
33358571,20210708,33358571,10579914,He Knows,Charles,He Knows,POP,63,#잔잔한 #감성
33358716,20210708,33358716,10579960,Drivers License (Cover),Madilyn Bailey,Drivers License (Cover),POP,111,#휴식 #잔잔한 #감성
33359294,20210708,33359294,10580101,Chemtrails Over The Country Club,Lana Del Rey,Chemtrails Over The Country Club,POP,"1,040",#감성 #우울한 #비오는날
33361477,20210708,33361477,10580636,말 좀 해줄래 (Feat. Kumira),Bas Bao (바스바오),말 좀 해줄래 (Feat. Kumira),R&B/Soul,414,#잔잔한어쿠스틱 #음색깡패 #퇴근길 #고막남친
33361502,20210708,33361502,10580641,Weddings & Funerals,Part-Time Friends,Cold Hearts,POP,39,#청춘 #하이틴
33363357,20210708,33363357,10581033,What Could Be Better,The Happy Fits,Hold Me Down,록/메탈,110,#하이틴 #인디록 #매니아 #청춘
33365516,20210708,33365516,10581460,Be Somebody (Jess Bays Remix),"James Vincent McMorrow , Rudimental",Be Somebody (Jess Bays Remix),일렉트로니카,39,#유니크 #감각적인 #기분전환 #감성
33367148,20210708,33367148,10581814,복음밖에 없습니다,손경민,"복음밖에 없습니다 (Feat. 지선, 이윤화, 아이빅밴드)","CCM, 국내CCM",162,#찬양 #최신 #CCM추천 #국내ccm
33367354,20210708,33367354,10581871,White Fence,Sophia Scott,White Fence,컨트리,10,#기분전환 #드라이브 #외출
33372144,20210708,33372144,10582971,산책,모트 (Motte),산책,"R&B/Soul, 인디음악","1,560",#밤 #한강 #인디 #산책
33372476,20210708,33372476,10583035,Out Of Hand,Pat Burgener,Out Of Hand,포크,9,#기분전환 #외출 #시원한
33373047,20210708,33373047,10583162,발자국 (With. jeebanoff),Jflow,발자국 (With jeebanoff),"R&B/Soul, 인디음악",128,#잔잔한어쿠스틱 #퇴근길 #한강 #산책
33374166,20210708,33374166,10583390,Can You Hear Me Now?,Elio,When U Saw Love,POP,8,#유니크 #감각적인
33377560,20210708,33377560,10584299,Dead Girl!,"Alan Walker , Au/Ra",Dead Girl!,일렉트로니카,698,#유니크 #감각적인 #홈트 #집콕중
33379967,20210708,33379967,10584973,Dum and Dummer 2,"Key Glock , Young Dolph",Penguins,랩/힙합,12,#상반기 #빌보드
33381548,20210708,33381548,10585272,마음,정아로,마음,"발라드, 인디음악","1,153",#밤 #한강 #인디 #산책
33382510,20210708,33382510,10585509,Make It Home,Pat Burgener,Make It Home,포크,6,#기분전환 #청춘 #외출 #신나는
33383283,20210708,33383283,10585681,Way Back Home,Lonely In The Rain,Way Back Home (Feat. SOMOH),일렉트로니카,15,#루프탑 #유니크 #감각적인 #칠아웃
33383295,20210708,33383295,10585688,Hideaway (Astrality Remix),"Gregers , 5 Reasons",Hideaway (Astrality Remix),일렉트로니카,14,#유니크 #감각적인 #세련된 #트렌디
33383478,20210708,33383478,10585763,Time I Love To Waste (Kilder Remix),MAY-A,Time I Love To Waste (Kilder Remix),POP,63,#유니크 #감각적인
33385486,20210708,33385486,10586151,love on you.,Olivia Holt,love on you.,POP,52,#유니크 #감각적인 #여자가수 #매력적인
33385892,20210708,33385892,10586264,Never Be The Same,WizG,Never Be The Same (Feat. Jantine),일렉트로니카,20,#저녁 #유니크 #감각적인 #드라이브
33390065,20210708,33390065,10587400,Sunroof,Brooke Eden,Sunroof,컨트리,2,#드라이브 #컨트리 #기분전환 #외출
33392748,20210708,33392748,10588010,Blood Bunny,chloe moriondo,I Eat Boys,록/메탈,173,#청춘 #하이틴
33394150,20210708,33394150,10588378,PALETTE D#202.,SOUND PALETTE,"그림 (Song by 정훈, Aden(에이든))","R&B/Soul, 인디음악",353,#분위기 #잔잔한어쿠스틱 #밤 #퇴근길
33395371,20210708,33395371,10588614,Sacrifice (Niiko x SWAE Remix),Bebe Rexha,Sacrifice (Niiko x SWAE Remix),POP,76,#유니크 #감각적인 #신나는 #듣자마자반하는
33395482,20210708,33395482,10588653,"Mine (feat. Dawty Music, Preston Harris & Sophia Sugarman)",Hugel,"Mine (feat. Dawty Music, Preston Harris & Sophia Sugarman)",일렉트로니카,157,#유니크 #감각적인 #운동 #신나는
33396078,20210708,33396078,10588794,One More Touch,joan,One More Touch,POP,314,#유니크 #감각적인 #혼자 #버스
33396568,20210708,33396568,10588901,How About A Dance,Pat Burgener,How About A Dance,포크,5,#기분전환 #외출
33398594,20210708,33398594,10589269,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),컨트리,802,#집중 #팝송 #매장음악
33400814,20210708,33400814,10589791,오늘을 살자,함부영,오늘을 살자,"CCM, 국내CCM",112,#국내ccm #CCM #CCM추천
33402818,20210708,33402818,10590146,Afraid,Sean Daily,Afraid,POP,11,#어쿠스틱 #잔잔한 #팝 #감성
33403563,20210708,33403563,10590386,I'm So Bored,Sarah and the Sundays,I'm So Bored,록/메탈,39,#청춘 #하이틴
33405177,20210708,33405177,10590826,C'mon Be Cool,fanclubwallet,C'mon Be Cool,POP,68,#하이틴 #레트로 #감성 #청춘
33405225,20210708,33405225,10590834,Problems,Hey Violet,Problems,POP,56,#유니크 #감각적인 #혼자 #버스
33405409,20210708,33405409,10590895,Heart to Spare,Maro,Heart to Spare,POP,530,#기분좋은 #오후 #노동요 #팝
33406496,20210708,33406496,10591083,살아갈 날들을 위해,한웅재,살아갈 날들을 위해,"CCM, 국내CCM",91,#CCM #CCM추천 #국내ccm #오감찬
33408227,20210708,33408227,10591530,I See You,Charlie Simpson,I See You [Acoustic],POP,8,#잔잔한 #감성
33408562,20210708,33408562,10591613,Redd,휘인 (Whee In),water color,댄스,"23,311",#여자솔로 #여자가수 #스트레스 #운동
33411670,20210708,33411670,10592167,Dover Beach,Baby Queen,Dover Beach,POP,31,#하이틴 #레트로 #감성 #청춘
33411763,20210708,33411763,10592195,어노인팅 예배캠프 2021 Chapter 2,어노인팅,주님의 세계로,"CCM, 국내CCM",66,#CCM #CCM추천 #국내ccm #어노인팅
33414769,20210708,33414769,10592973,위대하신 주 + 주 하나님 지으신 모든 세계,예람워십,위대하신 주 + 주 하나님 지으신 모든 세계,"CCM, 국내CCM",68,#찬양 #최신 #CCM추천 #국내ccm
33415425,20210708,33415425,10593184,BUZZCUT,"LoveLeo , blackwinterwells",BUZZCUT,POP,25,#유니크 #감각적인 #트렌디 #Pop
33415753,20210708,33415753,10593285,hailey beebs,almost monday,hailey beebs,POP,"1,047",#얼터너티브 #주말 #Rock #팝
33416084,20210708,33416084,10593367,dancing in the kitchen,Zachary Knowles,dancing in the kitchen,POP,857,#혼자 #버스 #고막남친 #팝
33421152,20210708,33421152,10594433,"Hi, My Name Is Pily!",Pilar Victoria,I Left A Party For You,POP,64,#하이틴 #레트로 #감성 #청춘
33421983,20210708,33421983,10594691,Unlearn (Acoustic),"benny blanco , Gracie Abrams",Unlearn (Acoustic),POP,248,#어쿠스틱 #LP #휴식 #감성
33421988,20210708,33421988,10594696,Crowded Room,Conor Maynard,Crowded Room,POP,278,#드라이브 #휴식 #감성 #Pop
33422279,20210708,33422279,10594788,Beloved,소란 (SORAN),속삭여줘 (DANG!) (Feat. 몽자),"인디음악, 록/메탈","2,776",#취향저격 #여름밤 #Rock #인디
33422788,20210708,33422788,10594881,Slime Language 2,"Gunna , Young Stoner Life , Young Thug",Ski,랩/힙합,639,#외힙 #외국힙합 #힙합
33423513,20210708,33423513,10595055,Nothing Without You,0back (영백),Nothing Without You (Prod.공기남),"R&B/Soul, 인디음악",437,#자기전 #분위기 #잔잔한어쿠스틱 #퇴근길
33425292,20210708,33425292,10595490,Diamond Studded Shoes,Yola,Diamond Studded Shoes,록/메탈,0,#상반기 #빌보드
33425476,20210708,33425476,10595535,Dry Flower,페노메코 (PENOMECO),Rain Drop,R&B/Soul,"2,687",#힙합 #혼자 #국힙 #알앤비
33427411,20210708,33427411,10595963,솔직하게 말할까,네이비쿼카 (NavyQuokka),솔직하게 말할까,"R&B/Soul, 인디음악",626,#잔잔한어쿠스틱 #퇴근길 #한강 #산책
33428510,20210708,33428510,10596225,Head Over Heels,Cooper Phillip,Head Over Heels,POP,408,#감각적인 #유니크 #외출 #신나는
33434514,20210708,33434514,10597844,HOME part.1,염평안,이 아이들을 만나주세요 (feat. 조찬미),"CCM, 국내CCM",241,#국내ccm #CCM #CCM추천
33434549,20210708,33434549,10597852,97 BLOSSOM,THE BLOSSOM,SHAPESHIFTER,POP,52,#청춘 #하이틴
33434698,20210708,33434698,10597878,일어서는 힘,김아람,일어서는 힘,"CCM, 국내CCM",77,#추천찬양 #CCM추천 #최신찬양 #국내ccm
33437613,20210708,33437613,10598357,BORDER : CARNIVAL,ENHYPEN,Not For Sale,댄스,"5,271",#아이돌 #아이돌수록곡 #신나는
33438040,20210708,33438040,10598448,Please,Jessie Ware,Please,POP,28,#상반기 #빌보드
33438165,20210708,33438165,10598501,t r a n s p a r e n t s o u l,WILLOW,t r a n s p a r e n t s o u l (Feat. Travis Barker),록/메탈,159,#영국 #오피셜 #상반기 #빌보드
33439014,20210708,33439014,10598741,Last Night (Feat. HARLEE),Digital Farm Animals,Last Night (Feat. HARLEE),일렉트로니카,144,#유니크 #감각적인 #혼자 #버스
33440247,20210708,33440247,10599009,큰새,다린,큰새,"인디음악, 포크/블루스",985,#최신곡 #힙합 #잔잔한어쿠스틱 #퇴근길
33447287,20210708,33447287,10600762,Your Power,Billie Eilish,Your Power,POP,"10,230",#비 #몽환 #밤 #팝
33449043,20210708,33449043,10601244,Prom,courtship.,Prom,록/메탈,72,#청춘 #하이틴
33449394,20210708,33449394,10601327,Life is a Dream,Hunter Sheridan,Better Than Yesterday,포크,5,#기분전환 #외출
33449448,20210708,33449448,10601342,The Way You Felt,Alec Benjamin,The Way You Felt,POP,"1,546",#여행 #하이틴 #팝 #힐링
33452568,20210708,33452568,10602049,연애혁명 OST (공주와 왕자),"그_냥 , 미온",연애혁명,"발라드, 애니메이션/웹툰","1,231",#썸 #듀엣 #사랑 #설레임
33452668,20210708,33452668,10602088,miss me yet (bump),again&again,miss me yet (bump),POP,30,#기분좋은 #기분전환 #팝 #외출
33453441,20210708,33453441,10602309,"Modern, Mild",윤현상,Fallin',"R&B/Soul, 인디음악","1,404",#발라드 #감성 #달달 #사랑
33455671,20210708,33455671,10602677,want want,Ffion,want want,POP,38,#유니크 #감각적인 #산뜻한 #외출
33457040,20210708,33457040,10602856,Astronomy,Conan Gray,Astronomy,POP,"4,221",#자전거 #하이틴 #기분전환 #팝
33459683,20210708,33459683,10603421,We're Still Young,The Grenadines,We're Still Young,록/메탈,10,#기분전환 #외출
33460003,20210708,33460003,10603508,Lights Up (feat. Channel Tres),"Flight Facilities , Channel Tres",Lights Up (feat. Channel Tres),일렉트로니카,22,#콜라보 #피쳐링 #상반기 #빌보드
33462766,20210708,33462766,10604185,Mirror (Acoustic Version),"Matthew Nash , Le Boeuf , Askling",Mirror,POP,30,#유니크 #감각적인 #기분전환 #트렌디
33462899,20210708,33462899,10604223,Witchoo,Durand Jones & The Indications,Witchoo,R&B/Soul,44,#드라이브 #기분전환 #상반기 #빌보드
33463317,20210708,33463317,10604340,let`s play pretend,Abbie Ozard,pink sky (endless summer),록/메탈,24,#청춘 #하이틴
33477100,20210708,33477100,10606991,Falling Up (Piano Acoustic),Dean Lewis,Falling Up (Piano Acoustic),POP,93,#어쿠스틱 #비오는날 #팝 #우울한
33477632,20210708,33477632,10607125,Things That Almost Happened,Bryony Dunn,Junk Male,POP,4,#유니크 #감각적인
33480294,20210708,33480294,10607724,초록 전쟁,위아더나잇 (We Are The Night),초록 전쟁,"인디음악, 록/메탈",683,#Rock #기분전환 #록 #힐링
33482841,20210708,33482841,10608119,너는 어때?,OoOo (오넷),너는 어때?,"R&B/Soul, 인디음악",541,#잔잔한어쿠스틱 #알앤비 #퇴근길 #꿀보이스
33484820,20210708,33484820,10608622,겨울의 병,김현창,겨울의 병 (with 이예린),"인디음악, 포크/블루스",520,#잔잔한어쿠스틱 #하루종일 #퇴근길 #인디
33484874,20210708,33484874,10608640,Beam Me Up Scotty,"Nicki Minaj , Drake , Lil Wayne",Seeing Green,랩/힙합,204,#힙합 #힙한 #트렌디 #Pop
33487315,20210708,33487315,10609227,사랑을 향해,후추스,사랑을 향해,"인디음악, 록/메탈",115,#최신곡 #힙합 #여름밤 #인디
33496293,20210708,33496293,10610421,Stop Making This Hurt,Bleachers,Stop Making This Hurt,록/메탈,74,#Rock #브릿팝 #얼터너티브
33496491,20210708,33496491,10610484,Fault,homezone,Fault,R&B/Soul,410,#펍 #라운지 #한강 #산책
33496617,20210708,33496617,10610540,Things I Loved Most 1,결 (KYUL),너하고,"R&B/Soul, 인디음악",977,#한강 #트렌디 #케이팝 #산책
33497864,20210708,33497864,10610787,인내,하니,인내,"CCM, 국내CCM",386,#찬양 #최신 #CCM추천 #국내ccm
33498478,20210708,33498478,10610916,오선지 #5,공기남,Welcome (feat. Daowl),"인디음악, 포크/블루스","2,175",#발라드 #피크닉 #감성 #신나는
33501505,20210708,33501505,10611436,Handshakes,Naliya,Handshakes,POP,17,#유니크 #감각적인
33501965,20210708,33501965,10611507,are we?,slenderbodies,favorable colours,POP,15,#유니크 #감각적인
33501991,20210708,33501991,10611514,The Space Between,noelle,Creep,POP,41,#우수 #고독 #잔잔한 #감성
